item,org,date,quantity
5160016,1617388,2018-04-01,640
5160016,1619228,2018-04-01,1232
5160016,40022636,2018-04-01,482
5160016,42023714,2018-04-01,1344
6609938,1617388,2018-04-01,9327
6609938,1619228,2018-04-01,7715
6609938,40022636,2018-04-01,4548
6609938,42023714,2018-04-01,11014
28065487,1617388,2018-04-01,2988
28065487,1619228,2018-04-01,3400
28065487,40022636,2018-04-01,1443
28065487,42023714,2018-04-01,4353
51472179,1617388,2018-04-01,5117
51472179,1619228,2018-04-01,3149
51472179,40022636,2018-04-01,1062
51472179,42023714,2018-04-01,7125
60715830,1617388,2018-04-01,10603
60715830,1619228,2018-04-01,19518
60715830,40022636,2018-04-01,6147
60715830,42023714,2018-04-01,26992
62793347,1617388,2018-04-01,0
62793347,1619228,2018-04-01,0
62793347,40022636,2018-04-01,1
62793347,42023714,2018-04-01,0
62922352,1617388,2018-04-01,4594
62922352,1619228,2018-04-01,1902
62922352,40022636,2018-04-01,1108
62922352,42023714,2018-04-01,3969
69058316,1617388,2018-04-01,2940
69058316,1619228,2018-04-01,2030
69058316,40022636,2018-04-01,905
69058316,42023714,2018-04-01,4441
102201027,1617388,2018-04-01,5771
102201027,1619228,2018-04-01,10235
102201027,40022636,2018-04-01,2092
102201027,42023714,2018-04-01,11553
103264090,1617388,2018-04-01,5661
103264090,1619228,2018-04-01,8669
103264090,40022636,2018-04-01,2679
103264090,42023714,2018-04-01,11683
103264133,1617388,2018-04-01,8787
103264133,1619228,2018-04-01,11842
103264133,40022636,2018-04-01,5536
103264133,42023714,2018-04-01,17937
103766415,1617388,2018-04-01,11043
103766415,1619228,2018-04-01,10215
103766415,40022636,2018-04-01,3376
103766415,42023714,2018-04-01,13912
107428334,1617388,2018-04-01,6177
107428334,1619228,2018-04-01,8301
107428334,40022636,2018-04-01,3504
107428334,42023714,2018-04-01,14866
108204834,1617388,2018-04-01,4803
108204834,1619228,2018-04-01,5264
108204834,40022636,2018-04-01,2064
108204834,42023714,2018-04-01,7835
116549016,1617388,2018-04-01,3649
116549016,1619228,2018-04-01,3016
116549016,40022636,2018-04-01,1053
116549016,42023714,2018-04-01,5079
116549031,1617388,2018-04-01,4194
116549031,1619228,2018-04-01,2946
116549031,40022636,2018-04-01,1394
116549031,42023714,2018-04-01,4233
116549126,1617388,2018-04-01,5055
116549126,1619228,2018-04-01,2632
116549126,40022636,2018-04-01,887
116549126,42023714,2018-04-01,5142
116549156,1617388,2018-04-01,939
116549156,1619228,2018-04-01,279
116549156,40022636,2018-04-01,164
116549156,42023714,2018-04-01,392
116549191,1617388,2018-04-01,1629
116549191,1619228,2018-04-01,1003
116549191,40022636,2018-04-01,310
116549191,42023714,2018-04-01,1669
116549229,1617388,2018-04-01,1873
116549229,1619228,2018-04-01,701
116549229,40022636,2018-04-01,433
116549229,42023714,2018-04-01,1507
116549238,1617388,2018-04-01,3301
116549238,1619228,2018-04-01,1073
116549238,40022636,2018-04-01,732
116549238,42023714,2018-04-01,1905
116549631,1617388,2018-04-01,1036
116549631,1619228,2018-04-01,663
116549631,40022636,2018-04-01,767
116549631,42023714,2018-04-01,961
116549737,1617388,2018-04-01,1621
116549737,1619228,2018-04-01,819
116549737,40022636,2018-04-01,756
116549737,42023714,2018-04-01,2075
116844834,1617388,2018-04-01,5716
116844834,1619228,2018-04-01,2017
116844834,40022636,2018-04-01,786
116844834,42023714,2018-04-01,2951
117855880,1617388,2018-04-01,2335
117855880,1619228,2018-04-01,1372
117855880,40022636,2018-04-01,764
117855880,42023714,2018-04-01,2258
120363084,1617388,2018-04-01,0
120363084,1619228,2018-04-01,0
120363084,40022636,2018-04-01,0
120363084,42023714,2018-04-01,0
121127559,1617388,2018-04-01,1304
121127559,1619228,2018-04-01,881
121127559,40022636,2018-04-01,864
121127559,42023714,2018-04-01,1501
121128611,1617388,2018-04-01,2496
121128611,1619228,2018-04-01,1059
121128611,40022636,2018-04-01,362
121128611,42023714,2018-04-01,2146
121129359,1617388,2018-04-01,3515
121129359,1619228,2018-04-01,1686
121129359,40022636,2018-04-01,581
121129359,42023714,2018-04-01,806
3959294,1617388,2018-05-01,6146
3959294,1619228,2018-05-01,3192
3959294,40022636,2018-05-01,2553
3959294,42023714,2018-05-01,7289
3959313,1617388,2018-05-01,2668
3959313,1619228,2018-05-01,1406
3959313,40022636,2018-05-01,1326
3959313,42023714,2018-05-01,3845
3959506,1617388,2018-05-01,36563
3959506,1619228,2018-05-01,32963
3959506,40022636,2018-05-01,17366
3959506,42023714,2018-05-01,27835
3959509,1617388,2018-05-01,7903
3959509,1619228,2018-05-01,5676
3959509,40022636,2018-05-01,4351
3959509,42023714,2018-05-01,4179
3959530,1617388,2018-05-01,77810
3959530,1619228,2018-05-01,71810
3959530,40022636,2018-05-01,25083
3959530,42023714,2018-05-01,77229
3994423,1617388,2018-05-01,3031
3994423,1619228,2018-05-01,2167
3994423,40022636,2018-05-01,1008
3994423,42023714,2018-05-01,3431
5160016,1617388,2018-05-01,384
5160016,1619228,2018-05-01,887
5160016,40022636,2018-05-01,816
5160016,42023714,2018-05-01,1909
6609938,1617388,2018-05-01,10907
6609938,1619228,2018-05-01,7313
6609938,40022636,2018-05-01,3967
6609938,42023714,2018-05-01,9260
28065487,1617388,2018-05-01,2954
28065487,1619228,2018-05-01,2453
28065487,40022636,2018-05-01,1466
28065487,42023714,2018-05-01,3314
51472179,1617388,2018-05-01,5498
51472179,1619228,2018-05-01,4177
51472179,40022636,2018-05-01,1117
51472179,42023714,2018-05-01,9636
60715830,1617388,2018-05-01,12011
60715830,1619228,2018-05-01,19202
60715830,40022636,2018-05-01,8207
60715830,42023714,2018-05-01,38238
62793347,1617388,2018-05-01,0
62793347,1619228,2018-05-01,0
62793347,40022636,2018-05-01,0
62793347,42023714,2018-05-01,0
62922352,1617388,2018-05-01,4024
62922352,1619228,2018-05-01,2137
62922352,40022636,2018-05-01,1047
62922352,42023714,2018-05-01,5611
69058316,1617388,2018-05-01,1686
69058316,1619228,2018-05-01,1092
69058316,40022636,2018-05-01,1236
69058316,42023714,2018-05-01,3603
102201027,1617388,2018-05-01,5265
102201027,1619228,2018-05-01,10309
102201027,40022636,2018-05-01,3732
102201027,42023714,2018-05-01,17613
103264090,1617388,2018-05-01,6445
103264090,1619228,2018-05-01,11368
103264090,40022636,2018-05-01,3758
103264090,42023714,2018-05-01,17518
103264133,1617388,2018-05-01,11859
103264133,1619228,2018-05-01,14062
103264133,40022636,2018-05-01,6840
103264133,42023714,2018-05-01,27905
103766415,1617388,2018-05-01,10743
103766415,1619228,2018-05-01,10628
103766415,40022636,2018-05-01,2837
103766415,42023714,2018-05-01,12345
107428334,1617388,2018-05-01,6886
107428334,1619228,2018-05-01,8838
107428334,40022636,2018-05-01,4499
107428334,42023714,2018-05-01,21502
108204834,1617388,2018-05-01,4725
108204834,1619228,2018-05-01,5208
108204834,40022636,2018-05-01,2715
108204834,42023714,2018-05-01,9630
116549016,1617388,2018-05-01,5087
116549016,1619228,2018-05-01,4759
116549016,40022636,2018-05-01,1418
116549016,42023714,2018-05-01,6262
116549031,1617388,2018-05-01,3133
116549031,1619228,2018-05-01,3443
116549031,40022636,2018-05-01,1183
116549031,42023714,2018-05-01,6814
116549126,1617388,2018-05-01,3434
116549126,1619228,2018-05-01,2225
116549126,40022636,2018-05-01,724
116549126,42023714,2018-05-01,4378
116549156,1617388,2018-05-01,865
116549156,1619228,2018-05-01,248
116549156,40022636,2018-05-01,155
116549156,42023714,2018-05-01,567
116549191,1617388,2018-05-01,1169
116549191,1619228,2018-05-01,608
116549191,40022636,2018-05-01,310
116549191,42023714,2018-05-01,901
116549229,1617388,2018-05-01,1451
116549229,1619228,2018-05-01,713
116549229,40022636,2018-05-01,335
116549229,42023714,2018-05-01,814
116549238,1617388,2018-05-01,3552
116549238,1619228,2018-05-01,826
116549238,40022636,2018-05-01,534
116549238,42023714,2018-05-01,1974
116549631,1617388,2018-05-01,810
116549631,1619228,2018-05-01,546
116549631,40022636,2018-05-01,496
116549631,42023714,2018-05-01,1608
116549737,1617388,2018-05-01,877
116549737,1619228,2018-05-01,464
116549737,40022636,2018-05-01,812
116549737,42023714,2018-05-01,1994
116844834,1617388,2018-05-01,5144
116844834,1619228,2018-05-01,1891
116844834,40022636,2018-05-01,715
116844834,42023714,2018-05-01,1992
117855880,1617388,2018-05-01,1638
117855880,1619228,2018-05-01,695
117855880,40022636,2018-05-01,1216
117855880,42023714,2018-05-01,2539
120363084,1617388,2018-05-01,136
120363084,1619228,2018-05-01,312
120363084,40022636,2018-05-01,245
120363084,42023714,2018-05-01,786
121127559,1617388,2018-05-01,1019
121127559,1619228,2018-05-01,882
121127559,40022636,2018-05-01,1142
121127559,42023714,2018-05-01,2062
121128611,1617388,2018-05-01,1978
121128611,1619228,2018-05-01,1409
121128611,40022636,2018-05-01,403
121128611,42023714,2018-05-01,2646
121129359,1617388,2018-05-01,4207
121129359,1619228,2018-05-01,811
121129359,40022636,2018-05-01,696
121129359,42023714,2018-05-01,1149
3959294,1617388,2018-06-01,6843
3959294,1619228,2018-06-01,3100
3959294,40022636,2018-06-01,2775
3959294,42023714,2018-06-01,7745
3959313,1617388,2018-06-01,3177
3959313,1619228,2018-06-01,1560
3959313,40022636,2018-06-01,1260
3959313,42023714,2018-06-01,4097
3959506,1617388,2018-06-01,40218
3959506,1619228,2018-06-01,30896
3959506,40022636,2018-06-01,14171
3959506,42023714,2018-06-01,36140
3959509,1617388,2018-06-01,4516
3959509,1619228,2018-06-01,3257
3959509,40022636,2018-06-01,3218
3959509,42023714,2018-06-01,3087
3959530,1617388,2018-06-01,74892
3959530,1619228,2018-06-01,74736
3959530,40022636,2018-06-01,19438
3959530,42023714,2018-06-01,92679
3994423,1617388,2018-06-01,4148
3994423,1619228,2018-06-01,2020
3994423,40022636,2018-06-01,1844
3994423,42023714,2018-06-01,5046
5160016,1617388,2018-06-01,9
5160016,1619228,2018-06-01,18
5160016,40022636,2018-06-01,16
5160016,42023714,2018-06-01,0
6609938,1617388,2018-06-01,7952
6609938,1619228,2018-06-01,7729
6609938,40022636,2018-06-01,3535
6609938,42023714,2018-06-01,10087
28065487,1617388,2018-06-01,4422
28065487,1619228,2018-06-01,2479
28065487,40022636,2018-06-01,2214
28065487,42023714,2018-06-01,4362
51472179,1617388,2018-06-01,3053
51472179,1619228,2018-06-01,3294
51472179,40022636,2018-06-01,681
51472179,42023714,2018-06-01,4952
60715830,1617388,2018-06-01,7441
60715830,1619228,2018-06-01,18117
60715830,40022636,2018-06-01,4643
60715830,42023714,2018-06-01,19796
62793347,1617388,2018-06-01,0
62793347,1619228,2018-06-01,0
62793347,40022636,2018-06-01,0
62793347,42023714,2018-06-01,0
62922352,1617388,2018-06-01,2654
62922352,1619228,2018-06-01,1979
62922352,40022636,2018-06-01,814
62922352,42023714,2018-06-01,4021
69058316,1617388,2018-06-01,1568
69058316,1619228,2018-06-01,1004
69058316,40022636,2018-06-01,731
69058316,42023714,2018-06-01,1951
102201027,1617388,2018-06-01,3889
102201027,1619228,2018-06-01,8643
102201027,40022636,2018-06-01,1832
102201027,42023714,2018-06-01,6554
103264090,1617388,2018-06-01,4031
103264090,1619228,2018-06-01,8104
103264090,40022636,2018-06-01,2147
103264090,42023714,2018-06-01,7544
103264133,1617388,2018-06-01,5807
103264133,1619228,2018-06-01,12188
103264133,40022636,2018-06-01,3847
103264133,42023714,2018-06-01,12038
103766415,1617388,2018-06-01,7792
103766415,1619228,2018-06-01,6058
103766415,40022636,2018-06-01,3131
103766415,42023714,2018-06-01,7809
107428334,1617388,2018-06-01,3917
107428334,1619228,2018-06-01,7932
107428334,40022636,2018-06-01,3020
107428334,42023714,2018-06-01,10026
108204834,1617388,2018-06-01,3576
108204834,1619228,2018-06-01,3857
108204834,40022636,2018-06-01,1687
108204834,42023714,2018-06-01,5451
116549016,1617388,2018-06-01,4162
116549016,1619228,2018-06-01,5539
116549016,40022636,2018-06-01,1874
116549016,42023714,2018-06-01,6766
116549031,1617388,2018-06-01,4144
116549031,1619228,2018-06-01,3092
116549031,40022636,2018-06-01,1311
116549031,42023714,2018-06-01,4916
116549126,1617388,2018-06-01,5027
116549126,1619228,2018-06-01,2803
116549126,40022636,2018-06-01,685
116549126,42023714,2018-06-01,3122
116549156,1617388,2018-06-01,1319
116549156,1619228,2018-06-01,538
116549156,40022636,2018-06-01,604
116549156,42023714,2018-06-01,798
116549191,1617388,2018-06-01,1695
116549191,1619228,2018-06-01,709
116549191,40022636,2018-06-01,620
116549191,42023714,2018-06-01,1297
116549229,1617388,2018-06-01,1787
116549229,1619228,2018-06-01,1109
116549229,40022636,2018-06-01,1132
116549229,42023714,2018-06-01,1567
116549238,1617388,2018-06-01,3476
116549238,1619228,2018-06-01,1169
116549238,40022636,2018-06-01,894
116549238,42023714,2018-06-01,2023
116549631,1617388,2018-06-01,897
116549631,1619228,2018-06-01,1536
116549631,40022636,2018-06-01,1065
116549631,42023714,2018-06-01,1287
116549737,1617388,2018-06-01,889
116549737,1619228,2018-06-01,1289
116549737,40022636,2018-06-01,1105
116549737,42023714,2018-06-01,2190
116844834,1617388,2018-06-01,6241
116844834,1619228,2018-06-01,1653
116844834,40022636,2018-06-01,984
116844834,42023714,2018-06-01,2460
117855880,1617388,2018-06-01,1292
117855880,1619228,2018-06-01,458
117855880,40022636,2018-06-01,536
117855880,42023714,2018-06-01,1210
120363084,1617388,2018-06-01,2867
120363084,1619228,2018-06-01,1318
120363084,40022636,2018-06-01,1533
120363084,42023714,2018-06-01,1475
121127559,1617388,2018-06-01,964
121127559,1619228,2018-06-01,970
121127559,40022636,2018-06-01,926
121127559,42023714,2018-06-01,962
121128611,1617388,2018-06-01,2066
121128611,1619228,2018-06-01,2383
121128611,40022636,2018-06-01,840
121128611,42023714,2018-06-01,3150
121129359,1617388,2018-06-01,3301
121129359,1619228,2018-06-01,2331
121129359,40022636,2018-06-01,602
121129359,42023714,2018-06-01,1572
125309293,1617388,2018-06-01,1058
125309293,1619228,2018-06-01,107
125309293,42023714,2018-06-01,722
125309489,1617388,2018-06-01,1510
125309489,1619228,2018-06-01,234
125309489,40022636,2018-06-01,251
125309489,42023714,2018-06-01,2228
3959294,1617388,2018-07-01,6952
3959294,1619228,2018-07-01,4695
3959294,40022636,2018-07-01,3349
3959294,42023714,2018-07-01,10055
3959313,1617388,2018-07-01,3060
3959313,1619228,2018-07-01,1792
3959313,40022636,2018-07-01,1664
3959313,42023714,2018-07-01,5444
3959506,1617388,2018-07-01,50138
3959506,1619228,2018-07-01,16242
3959506,40022636,2018-07-01,15673
3959506,42023714,2018-07-01,30964
3959509,1617388,2018-07-01,6685
3959509,1619228,2018-07-01,5591
3959509,40022636,2018-07-01,5797
3959509,42023714,2018-07-01,5343
3959530,1617388,2018-07-01,96482
3959530,1619228,2018-07-01,83578
3959530,40022636,2018-07-01,28865
3959530,42023714,2018-07-01,96922
3994423,1617388,2018-07-01,3704
3994423,1619228,2018-07-01,2718
3994423,40022636,2018-07-01,1784
3994423,42023714,2018-07-01,4125
5160016,1617388,2018-07-01,0
5160016,1619228,2018-07-01,0
5160016,40022636,2018-07-01,0
5160016,42023714,2018-07-01,0
6609938,1617388,2018-07-01,14737
6609938,1619228,2018-07-01,8180
6609938,40022636,2018-07-01,5099
6609938,42023714,2018-07-01,12905
28065487,1617388,2018-07-01,3572
28065487,1619228,2018-07-01,3348
28065487,40022636,2018-07-01,2295
28065487,42023714,2018-07-01,4528
51472179,1617388,2018-07-01,4937
51472179,1619228,2018-07-01,1946
51472179,40022636,2018-07-01,966
51472179,42023714,2018-07-01,4065
60715830,1617388,2018-07-01,9069
60715830,1619228,2018-07-01,11188
60715830,40022636,2018-07-01,7134
60715830,42023714,2018-07-01,18375
62793347,1617388,2018-07-01,0
62793347,1619228,2018-07-01,0
62793347,40022636,2018-07-01,0
62793347,42023714,2018-07-01,0
62922352,1617388,2018-07-01,4357
62922352,1619228,2018-07-01,1558
62922352,40022636,2018-07-01,814
62922352,42023714,2018-07-01,3301
69058316,1617388,2018-07-01,2116
69058316,1619228,2018-07-01,1952
69058316,40022636,2018-07-01,1147
69058316,42023714,2018-07-01,3258
102201027,1617388,2018-07-01,5526
102201027,1619228,2018-07-01,7238
102201027,40022636,2018-07-01,3166
102201027,42023714,2018-07-01,6880
103264090,1617388,2018-07-01,5360
103264090,1619228,2018-07-01,5559
103264090,40022636,2018-07-01,3602
103264090,42023714,2018-07-01,6514
103264133,1617388,2018-07-01,8376
103264133,1619228,2018-07-01,8582
103264133,40022636,2018-07-01,5074
103264133,42023714,2018-07-01,11125
103766415,1617388,2018-07-01,13458
103766415,1619228,2018-07-01,10275
103766415,40022636,2018-07-01,5060
103766415,42023714,2018-07-01,14225
107428334,1617388,2018-07-01,6750
107428334,1619228,2018-07-01,5550
107428334,40022636,2018-07-01,4454
107428334,42023714,2018-07-01,11781
108204834,1617388,2018-07-01,4168
108204834,1619228,2018-07-01,4367
108204834,40022636,2018-07-01,3128
108204834,42023714,2018-07-01,5514
116549016,1617388,2018-07-01,5993
116549016,1619228,2018-07-01,5033
116549016,40022636,2018-07-01,1210
116549016,42023714,2018-07-01,5897
116549031,1617388,2018-07-01,6439
116549031,1619228,2018-07-01,5156
116549031,40022636,2018-07-01,2032
116549031,42023714,2018-07-01,7475
116549126,1617388,2018-07-01,5532
116549126,1619228,2018-07-01,3536
116549126,40022636,2018-07-01,1629
116549126,42023714,2018-07-01,5049
116549156,1617388,2018-07-01,1581
116549156,1619228,2018-07-01,470
116549156,40022636,2018-07-01,494
116549156,42023714,2018-07-01,898
116549191,1617388,2018-07-01,2237
116549191,1619228,2018-07-01,1256
116549191,40022636,2018-07-01,685
116549191,42023714,2018-07-01,1770
116549229,1617388,2018-07-01,2304
116549229,1619228,2018-07-01,746
116549229,40022636,2018-07-01,672
116549229,42023714,2018-07-01,1690
116549238,1617388,2018-07-01,4636
116549238,1619228,2018-07-01,942
116549238,40022636,2018-07-01,750
116549238,42023714,2018-07-01,2519
116549631,1617388,2018-07-01,856
116549631,1619228,2018-07-01,708
116549631,40022636,2018-07-01,469
116549631,42023714,2018-07-01,1399
